"Date"	"MaxTemperature	"MinTemperature	"Month"	"WeekDay"	"is_WeekDay"	"Holiday"	"Index"	"OddWeekday"	"OddHoliday"	"OddTemp"	"OddNeighbor"	"HD_predicted"	"nonWorkingDay"	"ToTag"
2013-09-20 00:00:00	20.31835	13.25495	9	4	1	Day	267	0	0	0	0	0	0	0
2013-09-21 00:00:00	21.67555	10.8435	9	5	0	Day	268	0	0	0	0	0	0	0
2013-09-22 00:00:00	22.60695	13.16075	9	6	0	Day	269	0	0	0	0	0	0	0
2013-09-23 00:00:00	23.6988	13.384100000000002	9	0	1	Day	270	0	0	0	0	0	0	0
2013-09-24 00:00:00	24.640850000000004	11.9079	9	1	1	Day	271	0	0	0	0	0	0	0
2013-09-25 00:00:00	24.6165	13.1152	9	2	1	Day	272	0	0	0	0	0	0	0
2013-09-26 00:00:00	23.577850000000005	16.17545	9	3	1	Day	273	0	0	0	0	0	0	0
2013-09-27 00:00:00	24.73175	15.5613	9	4	1	Day	274	0	0	0	0	0	0	0
2013-09-28 00:00:00	22.065150000000006	16.7229	9	5	0	Day	275	0	0	0	0	0	0	0
2013-09-29 00:00:00	19.7215	15.439149999999998	9	6	0	Day	276	0	0	0	0	0	0	0
2013-09-30 00:00:00	19.9052	14.2899	9	0	1	Day	277	0	0	0	0	0	0	0
2013-10-01 00:00:00	20.40705	14.239150000000002	10	1	1	Day	278	0	0	0	0	0	0	0
2013-10-02 00:00:00	22.3529	14.414700000000002	10	2	1	Day	279	0	0	0	0	0	0	0
2013-10-03 00:00:00	22.4537	15.994000000000002	10	3	1	Day	280	0	0	0	0	0	0	0
2013-10-04 00:00:00	20.2905	15.81725	10	4	1	Day	281	0	0	0	0	0	0	0
2013-10-05 00:00:00	18.986500000000003	13.9042	10	5	0	Day	282	0	0	0	0	0	0	0
2013-10-06 00:00:00	18.67875	12.59965	10	6	0	Day	283	0	0	0	0	0	0	0
2013-10-07 00:00:00	19.19805	11.4204	10	0	1	Day	284	0	0	0	0	0	0	0
2013-10-08 00:00:00	18.37545	12.31425	10	1	1	Day	285	0	0	0	0	0	0	0
2013-10-09 00:00:00	17.615050000000004	13.082475	10	2	1	Day	286	0	0	0	0	0	0	0
2013-10-10 00:00:00	12.8774	8.469850000000001	10	3	1	Day	287	0	0	0	0	0	0	0
2013-10-11 00:00:00	11.9533	7.18505	10	4	1	Day	288	0	0	0	0	0	0	0
2013-10-12 00:00:00	11.768599999999998	6.650400000000001	10	5	0	Day	289	0	0	0	0	0	0	0
2013-10-13 00:00:00	14.6495	5.4068	10	6	0	Day	290	0	0	0	0	0	0	0
2013-10-14 00:00:00	16.401200000000006	10.44125	10	0	1	Day	291	0	0	0	0	0	0	0
2013-10-15 00:00:00	15.5142	12.0169	10	1	1	Day	292	0	0	0	0	0	0	0
2013-10-16 00:00:00	17.344500000000004	11.715800000000002	10	2	1	Day	293	0	0	0	0	0	0	0
2013-10-17 00:00:00	18.7701	11.758125	10	3	1	Day	294	0	0	0	0	0	0	0
2013-10-18 00:00:00	18.0307	9.80195	10	4	1	Day	295	0	0	0	0	0	0	0
2013-10-19 00:00:00	19.7725	12.283149999999996	10	5	0	Day	296	0	0	0	0	0	0	0
2013-10-20 00:00:00	18.54435	14.325025000000002	10	6	0	Day	297	0	0	0	0	0	0	0
2013-10-21 00:00:00	20.38905	13.5438	10	0	1	Day	298	0	0	0	0	0	0	0
2013-10-22 00:00:00	21.204	15.87465	10	1	1	Day	299	0	0	0	0	0	0	0
2013-10-23 00:00:00	19.214550000000006	13.610600000000005	10	2	1	Day	300	0	0	0	0	0	0	0
2013-10-24 00:00:00	19.0	11.9791	10	3	1	Day	301	0	0	0	0	0	0	0
2013-10-25 00:00:00	20.2059	15.25325	10	4	1	Day	302	0	0	0	0	0	0	0
2013-10-26 00:00:00	20.9894	15.3995	10	5	0	Day	303	0	0	0	0	0	0	0
2013-10-27 00:00:00	17.99165	14.5292	10	6	0	Day	304	0	0	0	0	0	0	0
2013-10-28 00:00:00	17.68675	11.3333	10	0	1	Day	305	0	0	0	0	0	0	0
2013-10-29 00:00:00	14.56975	8.021125000000001	10	1	1	Day	306	0	0	0	0	0	0	0
2013-10-30 00:00:00	14.63075	5.8508	10	2	1	Day	307	0	0	0	0	0	0	0
2013-10-31 00:00:00	14.052450000000002	5.5127500000000005	10	3	1	Day	308	0	0	0	0	0	0	0
2013-11-01 00:00:00	13.37185	8.213149999999999	11	4	1	Holiday	309	0	0	0	0	0	0	0
2013-11-02 00:00:00	16.7475	11.38935	11	5	0	Day	310	0	0	0	0	0	0	0
2013-11-03 00:00:00	13.467549999999996	9.32685	11	6	0	Day	311	0	0	0	0	0	0	0
2013-11-04 00:00:00	11.8259	7.887250000000001	11	0	1	Day	312	0	0	0	0	0	0	0
2013-11-05 00:00:00	12.79155	7.185250000000001	11	1	1	Day	313	0	0	0	0	0	0	0
2013-11-06 00:00:00	16.92345	12.2106	11	2	1	Day	314	0	0	0	0	0	0	0
2013-11-07 00:00:00	16.8992	11.66565	11	3	1	Day	315	0	0	0	0	0	0	0
2013-11-08 00:00:00	14.4381	9.732625	11	4	1	Day	316	0	0	0	0	0	0	0
2013-11-09 00:00:00	12.0536	7.44585	11	5	0	Day	317	0	0	0	0	0	0	0
2013-11-10 00:00:00	11.3904	6.248175000000002	11	6	0	Day	318	0	0	0	0	0	0	0
2013-11-11 00:00:00	10.63225	4.76605	11	0	1	Holiday	319	0	0	0	0	0	0	0
2013-11-12 00:00:00	11.618950000000002	7.113649999999999	11	1	1	Day	320	0	0	0	0	0	0	0
2013-11-13 00:00:00	11.2183	6.08035	11	2	1	Day	321	0	0	0	0	0	0	0
2013-11-14 00:00:00	9.9338	5.5482000000000005	11	3	1	Day	322	0	0	0	0	0	0	0
2013-11-15 00:00:00	8.37805	5.0389750000000015	11	4	1	Day	323	0	0	0	0	0	0	0
2013-11-16 00:00:00	7.631450000000001	3.54735	11	5	0	Day	324	0	0	0	0	0	0	0
2013-11-17 00:00:00	7.67765	4.67575	11	6	0	Day	325	0	0	0	0	0	0	0
2013-11-18 00:00:00	7.71675	5.373550000000002	11	0	1	Day	326	0	0	0	0	0	0	0
2013-11-19 00:00:00	7.443250000000001	3.582875	11	1	1	Day	327	0	0	0	0	0	0	0
2013-11-20 00:00:00	5.8454500000000005	2.0523	11	2	1	Day	328	0	0	0	0	0	0	0
2013-11-21 00:00:00	5.1251000000000015	2.99405	11	3	1	Day	329	0	0	0	0	0	0	0
2013-11-22 00:00:00	4.90925	2.2639	11	4	1	Day	330	0	0	0	0	0	0	0
2013-11-23 00:00:00	6.423800000000001	3.7466	11	5	0	Day	331	0	0	0	0	0	0	0
2013-11-24 00:00:00	7.8877000000000015	4.3127	11	6	0	Day	332	0	0	0	0	0	0	0
2013-11-25 00:00:00	7.20385	4.066400000000002	11	0	1	Day	333	0	0	0	0	0	0	0
2013-11-26 00:00:00	6.5721	2.872575	11	1	1	Day	334	0	0	0	0	0	0	0
2013-11-27 00:00:00	6.009850000000001	0.3607999999999999	11	2	1	Day	335	0	0	0	0	0	0	0
2013-11-28 00:00:00	5.7433999999999985	-0.6595500000000001	11	3	1	Day	336	0	0	0	0	0	0	0
2013-11-29 00:00:00	7.5609	3.12375	11	4	1	Day	337	0	0	0	0	0	0	0
2013-11-30 00:00:00	7.5329999999999995	4.149724999999999	11	5	0	Day	338	0	0	0	0	0	0	0
2013-12-01 00:00:00	7.5404	2.5353	12	6	0	Day	339	0	0	0	0	0	0	0
2013-12-02 00:00:00	8.03175	2.2710250000000003	12	0	1	Day	340	0	0	0	0	0	0	0
2013-12-03 00:00:00	8.16085	0.06370000000000009	12	1	1	Day	341	0	0	0	0	0	0	0
2013-12-04 00:00:00	8.816849999999997	1.3428000000000002	12	2	1	Day	342	0	0	0	0	0	0	0
2013-12-05 00:00:00	7.750300000000001	3.3309500000000005	12	3	1	Day	343	0	0	0	0	0	0	0
2013-12-06 00:00:00	8.7974	3.510825000000001	12	4	1	Day	344	0	0	0	0	0	0	0
2013-12-07 00:00:00	8.5168	2.47975	12	5	0	Day	345	0	0	0	0	0	0	0
2013-12-08 00:00:00	9.49765	1.0141749999999998	12	6	0	Day	346	0	0	0	0	0	0	0
2013-12-09 00:00:00	8.857400000000002	-0.66175	12	0	1	Day	347	0	0	0	0	0	0	0
2013-12-10 00:00:00	8.5782	-0.93525	12	1	1	Day	348	0	0	0	0	0	0	0
2013-12-11 00:00:00	8.237	0.00890000000000004	12	2	1	Day	349	0	0	0	0	0	0	0
2013-12-12 00:00:00	7.1394	0.7439500000000001	12	3	1	Day	350	0	0	0	0	0	0	0
2013-12-13 00:00:00	7.027300000000001	0.78545	12	4	1	Day	351	0	0	0	0	0	0	0
2013-12-14 00:00:00	9.73125	4.02215	12	5	0	Day	352	0	0	0	0	0	0	0
2013-12-15 00:00:00	10.855200000000005	4.04035	12	6	0	Day	353	0	0	0	0	0	0	0
2013-12-16 00:00:00	12.373500000000002	3.6983	12	0	1	Day	354	0	0	0	0	0	0	0
2013-12-17 00:00:00	11.2399	4.350950000000001	12	1	1	Day	355	0	0	0	0	0	0	0
2013-12-18 00:00:00	10.96085	6.6026	12	2	1	Day	356	0	0	0	0	0	0	0
2013-12-19 00:00:00	9.52035	5.618475000000001	12	3	1	Day	357	0	0	0	0	0	0	0
2013-12-20 00:00:00	9.053350000000002	4.24405	12	4	1	Day	358	0	0	0	0	0	0	0
2013-12-21 00:00:00	8.6137	3.92245	12	5	0	Day	359	0	0	0	0	0	0	0
2013-12-22 00:00:00	11.1727	7.2427	12	6	0	Day	360	0	0	0	0	0	0	0
2013-12-23 00:00:00	12.1741	7.37955	12	0	1	Day	361	0	0	0	0	0	0	0
2013-12-24 00:00:00	11.900099999999995	10.327099999999998	12	1	1	Day	362	0	0	0	0	0	0	0
2013-12-25 00:00:00	10.183199999999998	5.610099999999999	12	2	1	Holiday	363	0	0	0	0	0	0	0
2013-12-26 00:00:00	8.28585	4.7333	12	3	1	Day	364	0	0	0	0	0	0	0
2013-12-27 00:00:00	11.547150000000002	5.56125	12	4	1	Day	365	0	0	0	0	0	0	0
2013-12-28 00:00:00	8.9756	5.213500000000002	12	5	0	Day	366	0	0	0	0	0	0	0
2013-12-29 00:00:00	8.73905	3.546825	12	6	0	Day	367	0	0	0	0	0	0	0
2013-12-30 00:00:00	7.97905	2.7141500000000005	12	0	1	Day	368	0	0	0	0	0	0	0
2013-12-31 00:00:00	8.9316	3.79845	12	1	1	Day	369	0	0	0	0	0	0	0
2014-01-01 00:00:00	10.3474	6.10315	1	2	1	Holiday	370	0	0	0	0	0	0	0
2014-01-02 00:00:00	11.49745	8.3949	1	3	1	Day	371	0	0	0	0	0	0	0
2014-01-03 00:00:00	11.90335	8.300825	1	4	1	Day	372	0	0	0	0	0	0	0
2014-01-04 00:00:00	11.44015	6.39435	1	5	0	Day	373	0	0	0	0	0	0	0
2014-01-05 00:00:00	9.34085	5.229850000000001	1	6	0	Day	374	0	0	0	0	0	0	0
2014-01-06 00:00:00	12.869650000000002	8.3626	1	0	1	Day	375	0	0	0	0	0	0	0
2014-01-07 00:00:00	13.03465	9.286699999999998	1	1	1	Day	376	0	0	0	0	0	0	0
2014-01-08 00:00:00	13.4115	8.248800000000001	1	2	1	Day	377	0	0	0	0	0	0	0
2014-01-09 00:00:00	11.7445	6.7028750000000015	1	3	1	Day	378	0	0	0	0	0	0	0
2014-01-10 00:00:00	9.8244	5.08445	1	4	1	Day	379	0	0	0	0	0	0	0
2014-01-11 00:00:00	10.038000000000002	4.876075000000001	1	5	0	Day	380	0	0	0	0	0	0	0
2014-01-12 00:00:00	9.327149999999998	4.53815	1	6	0	Day	381	0	0	0	0	0	0	0
2014-01-13 00:00:00	9.5787	5.570099999999999	1	0	1	Day	382	0	0	0	0	0	0	0
2014-01-14 00:00:00	8.29235	4.00745	1	1	1	Day	383	0	0	0	0	0	0	0
2014-01-15 00:00:00	8.507850000000001	3.9622	1	2	1	Day	384	0	0	0	0	0	0	0
2014-01-16 00:00:00	9.7373	7.153575	1	3	1	Day	385	0	0	0	0	0	0	0
2014-01-17 00:00:00	11.1099	5.716375000000001	1	4	1	Day	386	0	0	0	0	0	0	0
2014-01-18 00:00:00	10.12315	4.766150000000001	1	5	0	Day	387	0	0	0	0	0	0	0
2014-01-19 00:00:00	8.512150000000002	5.14165	1	6	0	Day	388	0	0	0	0	0	0	0
2014-01-20 00:00:00	7.33145	3.732325	1	0	1	Day	389	0	0	0	0	0	0	0
2014-01-21 00:00:00	6.79455	2.90315	1	1	1	Day	390	0	0	0	0	0	0	0
2014-01-22 00:00:00	6.7464	2.29625	1	2	1	Day	391	0	0	0	0	0	0	0
2014-01-23 00:00:00	8.330699999999998	4.296900000000001	1	3	1	Day	392	0	0	0	0	0	0	0
2014-01-24 00:00:00	7.590600000000001	4.7357000000000005	1	4	1	Day	393	0	0	0	0	0	0	0
2014-01-25 00:00:00	8.5502	4.22325	1	5	0	Day	394	0	0	0	0	0	0	0
2014-01-26 00:00:00	9.63395	6.08195	1	6	0	Day	395	0	0	0	0	0	0	0
2014-01-27 00:00:00	7.356350000000003	3.464875	1	0	1	Day	396	0	0	0	0	0	0	0
2014-01-28 00:00:00	7.459400000000001	3.0222	1	1	1	Day	397	0	0	0	0	0	0	0
2014-01-29 00:00:00	6.2682	3.4196000000000004	1	2	1	Day	398	0	0	0	0	0	0	0
2014-01-30 00:00:00	6.71995	3.1881500000000003	1	3	1	Day	399	0	0	0	0	0	0	0
2014-01-31 00:00:00	8.1906	1.66945	1	4	1	Day	400	0	0	0	0	0	0	0
2014-02-01 00:00:00	8.058850000000001	4.005775000000001	2	5	0	Day	401	0	0	0	0	0	0	0
2014-02-02 00:00:00	8.6202	2.8859	2	6	0	Day	402	0	0	0	0	0	0	0
2014-02-03 00:00:00	8.81025	1.34355	2	0	1	Day	403	0	0	0	0	0	0	0
2014-02-04 00:00:00	9.392500000000002	3.9507	2	1	1	Day	404	0	0	0	0	0	0	0
2014-02-05 00:00:00	8.661349999999999	5.8412000000000015	2	2	1	Day	405	0	0	0	0	0	0	0
2014-02-06 00:00:00	11.49785	4.8338	2	3	1	Day	406	0	0	0	0	0	0	0
2014-02-07 00:00:00	11.106849999999998	6.66365	2	4	1	Day	407	0	0	0	0	0	0	0
2014-02-08 00:00:00	8.77365	5.644875000000001	2	5	0	Day	408	0	0	0	0	0	0	0
2014-02-09 00:00:00	9.0381	4.3850500000000014	2	6	0	Day	409	0	0	0	0	0	0	0
2014-02-10 00:00:00	8.159749999999999	5.5547	2	0	1	Day	410	0	0	0	0	0	0	0
2014-02-11 00:00:00	8.4079	3.68985	2	1	1	Day	411	0	0	0	0	0	0	0
2014-02-12 00:00:00	10.024	3.4282000000000004	2	2	1	Day	412	0	0	0	0	0	0	0
2014-02-13 00:00:00	9.615299999999998	5.315000000000001	2	3	1	Day	413	0	0	0	0	0	0	0
2014-02-14 00:00:00	10.184717999999998	5.513764	2	4	1	Day	414	0	0	0	0	0	0	0
2014-02-15 00:00:00	11.026150000000005	6.88535	2	5	0	Day	415	0	0	0	0	0	0	0
2014-02-16 00:00:00	10.07745	5.24525	2	6	0	Day	416	0	0	0	0	0	0	0
2014-02-17 00:00:00	11.772049999999998	3.37115	2	0	1	Day	417	0	0	0	0	0	0	0
2014-02-18 00:00:00	10.86815	4.7292	2	1	1	Day	418	0	0	0	0	0	0	0
2014-02-19 00:00:00	11.35185	6.839000000000001	2	2	1	Day	419	0	0	0	0	0	0	0
2014-02-20 00:00:00	12.451250000000002	7.737500000000002	2	3	1	Day	420	0	0	0	0	0	0	0
2014-02-21 00:00:00	9.43405	4.8656500000000005	2	4	1	Day	421	0	0	0	0	0	0	0
2014-02-22 00:00:00	10.854900000000002	4.38585	2	5	0	Day	422	0	0	0	0	0	0	0
2014-02-23 00:00:00	13.2252	4.696150000000001	2	6	0	Day	423	0	0	0	0	0	0	0
2014-02-24 00:00:00	14.5278	5.0672000000000015	2	0	1	Day	424	0	0	0	0	0	0	0
2014-02-25 00:00:00	11.4984	6.50075	2	1	1	Day	425	0	0	0	0	0	0	0
2014-02-26 00:00:00	9.6785	4.440599999999999	2	2	1	Day	426	0	0	0	0	0	0	0
2014-02-27 00:00:00	9.266250000000003	4.2816	2	3	1	Day	427	0	0	0	0	0	0	0
2014-02-28 00:00:00	8.04205	4.739525	2	4	1	Day	428	0	0	0	0	0	0	0
2014-03-01 00:00:00	8.9223	3.36105	3	5	0	Day	429	0	0	0	0	0	0	0
2014-03-02 00:00:00	10.263149999999998	1.62	3	6	0	Day	430	0	0	0	0	0	0	0
2014-03-03 00:00:00	8.294749999999999	4.739875	3	0	1	Day	431	0	0	0	0	0	0	0
2014-03-04 00:00:00	10.118050000000002	4.2807	3	1	1	Day	432	0	0	0	0	0	0	0
2014-03-05 00:00:00	12.732350000000002	3.11125	3	2	1	Day	433	0	0	0	0	0	0	0
2014-03-06 00:00:00	13.902350000000002	2.94295	3	3	1	Day	434	0	0	0	0	0	0	0
2014-03-07 00:00:00	15.0895	2.28415	3	4	1	Day	435	0	0	0	0	0	0	0
2014-03-08 00:00:00	17.724750000000004	4.175000000000002	3	5	0	Day	436	0	0	0	0	0	0	0
2014-03-09 00:00:00	19.415900000000004	5.23645	3	6	0	Day	437	0	0	0	0	0	0	0
2014-03-10 00:00:00	17.954050000000006	4.60395	3	0	1	Day	438	0	0	0	0	0	0	0
2014-03-11 00:00:00	15.2583	6.10525	3	1	1	Day	439	0	0	0	0	0	0	0
2014-03-12 00:00:00	16.805750000000003	5.3316500000000016	3	2	1	Day	440	0	0	0	0	0	0	0
2014-03-13 00:00:00	17.736	4.1247	3	3	1	Day	441	0	0	0	0	0	0	0
2014-03-14 00:00:00	17.4	4.721500000000002	3	4	1	Day	442	0	0	0	0	0	0	0
2014-03-15 00:00:00	14.0159	6.8376	3	5	0	Day	443	0	0	0	0	0	0	0
2014-03-16 00:00:00	16.98715	6.913550000000001	3	6	0	Day	444	0	0	0	0	0	0	0
2014-03-17 00:00:00	15.63995	6.420050000000002	3	0	1	Day	445	0	0	0	0	0	0	0
2014-03-18 00:00:00	14.4707	7.42175	3	1	1	Day	446	0	0	0	0	0	0	0
2014-03-19 00:00:00	16.1137	7.254225000000001	3	2	1	Day	447	0	0	0	0	0	0	0
2014-03-20 00:00:00	19.07385	5.380100000000001	3	3	1	Day	448	0	0	0	0	0	0	0
2014-03-21 00:00:00	14.163350000000005	9.3442	3	4	1	Day	449	0	0	0	0	0	0	0
2014-03-22 00:00:00	10.73605	5.511475	3	5	0	Day	450	0	0	0	0	0	0	0
2014-03-23 00:00:00	9.66035	3.79325	3	6	0	Day	451	0	0	0	0	0	0	0
2014-03-24 00:00:00	9.920550000000002	2.7836000000000003	3	0	1	Day	452	0	0	0	0	0	0	0
2014-03-25 00:00:00	9.3108	4.816400000000002	3	1	1	Day	453	0	0	0	0	0	0	0
2014-03-26 00:00:00	10.7047	4.239800000000002	3	2	1	Day	454	0	0	0	0	0	0	0
2014-03-27 00:00:00	11.2823	2.2373	3	3	1	Day	455	0	0	0	0	0	0	0
2014-03-28 00:00:00	15.3308	3.3355500000000005	3	4	1	Day	456	0	0	0	0	0	0	0
2014-03-29 00:00:00	18.516400000000004	6.704050000000001	3	5	0	Day	457	0	0	0	0	0	0	0
2014-03-30 00:00:00	17.647650000000006	9.65835	3	6	0	Day	458	0	0	0	0	0	0	0
2014-03-31 00:00:00	17.797900000000006	8.4331	3	0	1	Day	459	0	0	0	0	0	0	0
2014-04-01 00:00:00	19.71485	8.01565	4	1	1	Day	460	0	0	0	0	0	0	0
2014-04-02 00:00:00	19.283400000000004	10.4072	4	2	1	Day	461	0	0	0	0	0	0	0
2014-04-03 00:00:00	15.665350000000002	12.1862	4	3	1	Day	462	0	0	0	0	0	0	0
2014-04-04 00:00:00	14.809649999999998	10.15685	4	4	1	Day	463	0	0	0	0	0	0	0
2014-04-05 00:00:00	17.0758	9.06115	4	5	0	Day	464	0	0	0	0	0	0	0
2014-04-06 00:00:00	18.633000000000006	11.25825	4	6	0	Day	465	0	0	0	0	0	0	0
2014-04-07 00:00:00	21.00915	11.09665	4	0	1	Day	466	0	0	0	0	0	0	0
2014-04-08 00:00:00	14.57825	8.4424	4	1	1	Day	467	0	0	0	0	0	0	0
2014-04-09 00:00:00	16.7627	5.623900000000001	4	2	1	Day	468	0	0	0	0	0	0	0
2014-04-10 00:00:00	19.5358	5.9533000000000005	4	3	1	Day	469	0	0	0	0	0	0	0
2014-04-11 00:00:00	18.30845	7.8562	4	4	1	Day	470	0	0	0	0	0	0	0
2014-04-12 00:00:00	18.04865	7.85975	4	5	0	Day	471	0	0	0	0	0	0	0
2014-04-13 00:00:00	17.035249999999998	9.42245	4	6	0	Day	472	0	0	0	0	0	0	0
2014-04-14 00:00:00	17.9594	7.193599999999999	4	0	1	Day	473	0	0	0	0	0	0	0
2014-04-15 00:00:00	16.257700000000003	6.1708500000000015	4	1	1	Day	474	0	0	0	0	0	0	0
2014-04-16 00:00:00	17.4055	4.4669500000000015	4	2	1	Day	475	0	0	0	0	0	0	0
2014-04-17 00:00:00	19.539	4.6995000000000005	4	3	1	Day	476	0	0	0	0	0	0	0
2014-04-18 00:00:00	15.522399999999998	8.034350000000002	4	4	1	Day	477	0	0	0	0	0	0	0
2014-04-19 00:00:00	13.43935	5.685	4	5	0	Day	478	0	0	0	0	0	0	0
2014-04-20 00:00:00	14.2555	6.7132	4	6	0	Day	479	0	0	0	0	0	0	0
2014-04-21 00:00:00	15.0485	8.6393	4	0	1	Holiday	480	0	0	0	0	0	0	0
2014-04-22 00:00:00	17.3404	9.45615	4	1	1	Day	481	0	0	0	0	0	0	0
2014-04-23 00:00:00	19.08405	8.11735	4	2	1	Day	482	0	0	0	0	0	0	0
2014-04-24 00:00:00	18.851450000000003	9.818450000000002	4	3	1	Day	483	0	0	0	0	0	0	0
2014-04-25 00:00:00	15.591300000000002	10.4053	4	4	1	Day	484	0	0	0	0	0	0	0
2014-04-26 00:00:00	15.23225	8.85905	4	5	0	Day	485	0	0	0	0	0	0	0
2014-04-27 00:00:00	14.3844	8.776100000000001	4	6	0	Day	486	0	0	0	0	0	0	0
2014-04-28 00:00:00	14.54065	8.94295	4	0	1	Day	487	0	0	0	0	0	0	0
2014-04-29 00:00:00	15.2611	8.5832	4	1	1	Day	488	0	0	0	0	0	0	0
2014-04-30 00:00:00	16.1585	9.236200000000002	4	2	1	Day	489	0	0	0	0	0	0	0
2014-05-01 00:00:00	15.740699999999995	9.9665	5	3	1	Holiday	490	0	0	0	0	0	0	0
2014-05-02 00:00:00	14.8219	10.265624999999998	5	4	1	Day	491	0	0	0	0	0	0	0
2014-05-03 00:00:00	14.116550000000002	7.79935	5	5	0	Day	492	0	0	0	0	0	0	0
2014-05-04 00:00:00	17.102999999999998	5.531699999999999	5	6	0	Day	493	0	0	0	0	0	0	0
2014-05-05 00:00:00	21.58875	6.327700000000001	5	0	1	Day	494	0	0	0	0	0	0	0
2014-05-06 00:00:00	18.53325	11.88505	5	1	1	Day	495	0	0	0	0	0	0	0
2014-05-07 00:00:00	17.385350000000006	11.9573	5	2	1	Day	496	0	0	0	0	0	0	0
2014-05-08 00:00:00	17.262000000000004	10.7724	5	3	1	Holiday	497	0	0	0	0	0	0	0
2014-05-09 00:00:00	19.36835	12.761599999999998	5	4	1	Day	498	0	0	0	0	0	0	0
2014-05-10 00:00:00	17.975649999999995	11.85015	5	5	0	Day	499	0	0	0	0	0	0	0
2014-05-11 00:00:00	15.75105	9.932225	5	6	0	Day	500	0	0	0	0	0	0	0
2014-05-12 00:00:00	14.56675	8.573	5	0	1	Day	501	0	0	0	0	0	0	0
2014-05-13 00:00:00	14.45275	7.8892	5	1	1	Day	502	0	0	0	0	0	0	0
2014-05-14 00:00:00	17.467049999999997	7.452299999999998	5	2	1	Day	503	0	0	0	0	0	0	0
2014-05-15 00:00:00	17.359700000000004	7.544399999999999	5	3	1	Day	504	0	0	0	0	0	0	0
2014-05-16 00:00:00	19.095700000000004	7.2013500000000015	5	4	1	Day	505	0	0	0	0	0	0	0
2014-05-17 00:00:00	21.118000000000002	8.9736	5	5	0	Day	506	0	0	0	0	0	0	0
2014-05-18 00:00:00	22.92095	9.216349999999998	5	6	0	Day	507	0	0	0	0	0	0	0
2014-05-19 00:00:00	22.5742	12.0614	5	0	1	Day	508	0	0	0	0	0	0	0
2014-05-20 00:00:00	19.224000000000004	13.567275	5	1	1	Day	509	0	0	0	0	0	0	0
2014-05-21 00:00:00	20.0099	13.02425	5	2	1	Day	510	0	0	0	0	0	0	0
2014-05-22 00:00:00	19.1021	12.092300000000002	5	3	1	Day	511	0	0	0	0	0	0	0
2014-05-23 00:00:00	17.4254	10.24765	5	4	1	Day	512	0	0	0	0	0	0	0
2014-05-24 00:00:00	17.26955	9.0178	5	5	0	Day	513	0	0	0	0	0	0	0
2014-05-25 00:00:00	19.04405	8.8771	5	6	0	Day	514	0	0	0	0	0	0	0
2014-05-26 00:00:00	16.373250000000002	11.761400000000002	5	0	1	Day	515	0	0	0	0	0	0	0
2014-05-27 00:00:00	16.680200000000006	11.012949999999998	5	1	1	Day	516	0	0	0	0	0	0	0
2014-05-28 00:00:00	17.2179	9.869450000000002	5	2	1	Day	517	0	0	0	0	0	0	0
2014-05-29 00:00:00	18.72205	10.8184	5	3	1	Holiday	518	0	0	0	0	0	0	0
2014-05-30 00:00:00	19.75755	11.6343	5	4	1	Day	519	0	0	0	0	0	0	0
2014-05-31 00:00:00	20.36675	11.2536	5	5	0	Day	520	0	0	0	0	0	0	0
2014-06-01 00:00:00	19.89515	10.81155	6	6	0	Day	521	0	0	0	0	0	0	0
2014-06-02 00:00:00	19.838	11.7045	6	0	1	Day	522	0	0	0	0	0	0	0
2014-06-03 00:00:00	19.96325	12.66235	6	1	1	Day	523	0	0	0	0	0	0	0
2014-06-04 00:00:00	16.575899999999994	10.9709	6	2	1	Day	524	0	0	0	0	0	0	0
2014-06-05 00:00:00	20.7039	9.37345	6	3	1	Day	525	0	0	0	0	0	0	0
2014-06-06 00:00:00	26.947000000000006	12.1281	6	4	1	Day	526	0	0	0	0	0	0	0
2014-06-07 00:00:00	26.669850000000004	16.66255	6	5	0	Day	527	0	0	0	0	0	0	0
2014-06-08 00:00:00	28.2343	16.0197	6	6	0	Day	528	0	0	0	0	0	0	0
2014-06-09 00:00:00	27.56555	16.7523	6	0	1	Holiday	529	0	0	0	0	0	0	0
2014-06-10 00:00:00	24.13115	16.759449999999998	6	1	1	Day	530	0	0	0	0	0	0	0
2014-06-11 00:00:00	26.299500000000005	15.582200000000002	6	2	1	Day	531	0	0	0	0	0	0	0
2014-06-12 00:00:00	27.314950000000003	16.1416	6	3	1	Day	532	0	0	0	0	0	0	0
2014-06-13 00:00:00	26.337850000000003	16.2223	6	4	1	Day	533	0	0	0	0	0	0	0
2014-06-14 00:00:00	23.3301	15.392550000000002	6	5	0	Day	534	0	0	0	0	0	0	0
2014-06-15 00:00:00	20.86355	13.46	6	6	0	Day	535	0	0	0	0	0	0	0
2014-06-16 00:00:00	21.8244	12.86095	6	0	1	Day	536	0	0	0	0	0	0	0
2014-06-17 00:00:00	20.37425	13.4724	6	1	1	Day	537	0	0	0	0	0	0	0
2014-06-18 00:00:00	22.04965	12.892800000000005	6	2	1	Day	538	0	0	0	0	0	0	0
2014-06-19 00:00:00	23.82615	12.654400000000004	6	3	1	Day	539	0	0	0	0	0	0	0
2014-06-20 00:00:00	24.03795	13.66555	6	4	1	Day	540	0	0	0	0	0	0	0
2014-06-21 00:00:00	25.67655	13.156000000000002	6	5	0	Day	541	0	0	0	0	0	0	0
