"Date"	"MaxTemperature	"MinTemperature	"Month"	"WeekDay"	"is_WeekDay"	"Holiday"	"Index"
2013-08-22 00:00:00	27.976400000000005	14.976099999999999	8	3	1	Day
2013-08-23 00:00:00	28.313649999999992	15.48165	8	4	1	Day
2013-08-24 00:00:00	21.342250000000003	16.084375	8	5	0	Day
2013-08-25 00:00:00	18.8277	14.119849999999998	8	6	0	Day
2013-08-26 00:00:00	22.504550000000002	14.0396	8	0	1	Day
2013-08-27 00:00:00	21.9449	15.03625	8	1	1	Day
2013-08-28 00:00:00	23.461250000000003	14.06	8	2	1	Day
2013-08-29 00:00:00	23.904899999999998	13.300400000000002	8	3	1	Day
2013-08-30 00:00:00	24.928949999999997	13.031399999999998	8	4	1	Day
2013-08-31 00:00:00	23.36675	15.1368	8	5	0	Day
2013-09-01 00:00:00	22.41855	13.461750000000004	9	6	0	Day
2013-09-02 00:00:00	24.6673	11.8399	9	0	1	Day
2013-09-03 00:00:00	27.218300000000003	12.205150000000001	9	1	1	Day
2013-09-04 00:00:00	30.4445	14.3582	9	2	1	Day
2013-09-05 00:00:00	30.1059	15.498399999999998	9	3	1	Day
2013-09-06 00:00:00	23.028399999999998	16.1651	9	4	1	Day
2013-09-07 00:00:00	20.099350000000005	13.68125	9	5	0	Day
2013-09-08 00:00:00	19.729599999999998	13.02675	9	6	0	Day
2013-09-09 00:00:00	18.916749999999997	12.2552	9	0	1	Day
2013-09-10 00:00:00	18.88245	13.18525	9	1	1	Day
2013-09-11 00:00:00	17.539999999999996	11.826650000000003	9	2	1	Day
2013-09-12 00:00:00	18.0705	12.379099999999998	9	3	1	Day
2013-09-13 00:00:00	20.251900000000003	13.02025	9	4	1	Day
2013-09-14 00:00:00	18.346750000000004	14.373150000000003	9	5	0	Day
2013-09-15 00:00:00	17.886900000000004	12.147300000000001	9	6	0	Day
2013-09-16 00:00:00	16.66515	11.915225	9	0	1	Day
2013-09-17 00:00:00	16.16355	10.758700000000001	9	1	1	Day
2013-09-18 00:00:00	18.588550000000005	14.026175	9	2	1	Day
2013-09-19 00:00:00	17.806300000000004	11.73905	9	3	1	Day
2013-09-20 00:00:00	20.318350000000002	13.254950000000001	9	4	1	Day
2013-09-21 00:00:00	21.67555	10.8435	9	5	0	Day
2013-09-22 00:00:00	22.606949999999998	13.16075	9	6	0	Day
2013-09-23 00:00:00	23.698800000000002	13.384100000000002	9	0	1	Day
2013-09-24 00:00:00	24.640850000000004	11.9079	9	1	1	Day
2013-09-25 00:00:00	24.616500000000002	13.1152	9	2	1	Day
2013-09-26 00:00:00	23.577850000000005	16.17545	9	3	1	Day
2013-09-27 00:00:00	24.731749999999998	15.561300000000001	9	4	1	Day
2013-09-28 00:00:00	22.065150000000003	16.7229	9	5	0	Day
2013-09-29 00:00:00	19.7215	15.439149999999998	9	6	0	Day
2013-09-30 00:00:00	19.9052	14.289900000000001	9	0	1	Day
2013-10-01 00:00:00	20.407049999999998	14.239150000000002	10	1	1	Day
2013-10-02 00:00:00	22.3529	14.414700000000002	10	2	1	Day
2013-10-03 00:00:00	22.4537	15.994	10	3	1	Day
2013-10-04 00:00:00	20.2905	15.817250000000001	10	4	1	Day
2013-10-05 00:00:00	18.986500000000003	13.904200000000001	10	5	0	Day
2013-10-06 00:00:00	18.67875	12.599649999999999	10	6	0	Day
2013-10-07 00:00:00	19.198050000000002	11.420399999999999	10	0	1	Day
2013-10-08 00:00:00	18.37545	12.31425	10	1	1	Day
2013-10-09 00:00:00	17.615050000000004	13.082475	10	2	1	Day
2013-10-10 00:00:00	12.8774	8.469850000000001	10	3	1	Day
2013-10-11 00:00:00	11.9533	7.18505	10	4	1	Day
2013-10-12 00:00:00	11.768599999999998	6.650400000000001	10	5	0	Day
2013-10-13 00:00:00	14.6495	5.4068	10	6	0	Day
2013-10-14 00:00:00	16.401200000000003	10.44125	10	0	1	Day
2013-10-15 00:00:00	15.5142	12.0169	10	1	1	Day
2013-10-16 00:00:00	17.344500000000004	11.715800000000002	10	2	1	Day
2013-10-17 00:00:00	18.7701	11.758125000000001	10	3	1	Day
2013-10-18 00:00:00	18.0307	9.801950000000001	10	4	1	Day
2013-10-19 00:00:00	19.772499999999997	12.283149999999997	10	5	0	Day
2013-10-20 00:00:00	18.54435	14.325025000000002	10	6	0	Day
2013-10-21 00:00:00	20.38905	13.5438	10	0	1	Day
2013-10-22 00:00:00	21.203999999999997	15.87465	10	1	1	Day
2013-10-23 00:00:00	19.214550000000003	13.610600000000003	10	2	1	Day
2013-10-24 00:00:00	19.0	11.979099999999999	10	3	1	Day
2013-10-25 00:00:00	20.2059	15.253250000000001	10	4	1	Day
2013-10-26 00:00:00	20.989399999999996	15.3995	10	5	0	Day
2013-10-27 00:00:00	17.99165	14.529200000000001	10	6	0	Day
2013-10-28 00:00:00	17.68675	11.3333	10	0	1	Day
2013-10-29 00:00:00	14.569749999999999	8.021125000000001	10	1	1	Day
2013-10-30 00:00:00	14.63075	5.8508000000000004	10	2	1	Day
2013-10-31 00:00:00	14.052450000000002	5.5127500000000005	10	3	1	Day
2013-11-01 00:00:00	13.37185	8.213149999999999	11	4	1	Holiday
2013-11-02 00:00:00	16.7475	11.389349999999999	11	5	0	Day
2013-11-03 00:00:00	13.467549999999997	9.32685	11	6	0	Day
2013-11-04 00:00:00	11.825899999999999	7.887250000000001	11	0	1	Day
2013-11-05 00:00:00	12.79155	7.185250000000001	11	1	1	Day
2013-11-06 00:00:00	16.92345	12.210600000000001	11	2	1	Day
2013-11-07 00:00:00	16.8992	11.665650000000001	11	3	1	Day
2013-11-08 00:00:00	14.438099999999999	9.732625	11	4	1	Day
2013-11-09 00:00:00	12.053600000000001	7.44585	11	5	0	Day
2013-11-10 00:00:00	11.3904	6.248175000000001	11	6	0	Day
2013-11-11 00:00:00	10.632249999999999	4.76605	11	0	1	Holiday
2013-11-12 00:00:00	11.618950000000002	7.113649999999999	11	1	1	Day
2013-11-13 00:00:00	11.2183	6.08035	11	2	1	Day
2013-11-14 00:00:00	9.9338	5.5482000000000005	11	3	1	Day
2013-11-15 00:00:00	8.37805	5.038975000000001	11	4	1	Day
2013-11-16 00:00:00	7.631450000000001	3.5473500000000002	11	5	0	Day
2013-11-17 00:00:00	7.67765	4.67575	11	6	0	Day
2013-11-18 00:00:00	7.71675	5.373550000000001	11	0	1	Day
2013-11-19 00:00:00	7.443250000000001	3.5828749999999996	11	1	1	Day
2013-11-20 00:00:00	5.8454500000000005	2.0523000000000002	11	2	1	Day
2013-11-21 00:00:00	5.125100000000001	2.99405	11	3	1	Day
2013-11-22 00:00:00	4.90925	2.2639	11	4	1	Day
2013-11-23 00:00:00	6.423800000000001	3.7466	11	5	0	Day
2013-11-24 00:00:00	7.887700000000001	4.3127	11	6	0	Day
2013-11-25 00:00:00	7.20385	4.066400000000001	11	0	1	Day
2013-11-26 00:00:00	6.5721	2.872575	11	1	1	Day
2013-11-27 00:00:00	6.009850000000001	0.3607999999999999	11	2	1	Day
2013-11-28 00:00:00	5.743399999999999	-0.6595500000000001	11	3	1	Day
2013-11-29 00:00:00	7.5609	3.12375	11	4	1	Day
2013-11-30 00:00:00	7.533	4.149724999999999	11	5	0	Day
2013-12-01 00:00:00	7.5404	2.5353	12	6	0	Day
2013-12-02 00:00:00	8.03175	2.2710250000000003	12	0	1	Day
2013-12-03 00:00:00	8.16085	0.06370000000000009	12	1	1	Day
2013-12-04 00:00:00	8.816849999999999	1.3428000000000002	12	2	1	Day
2013-12-05 00:00:00	7.750300000000001	3.3309500000000005	12	3	1	Day
2013-12-06 00:00:00	8.7974	3.510825000000001	12	4	1	Day
2013-12-07 00:00:00	8.5168	2.4797499999999997	12	5	0	Day
2013-12-08 00:00:00	9.49765	1.0141749999999998	12	6	0	Day
2013-12-09 00:00:00	8.857400000000002	-0.66175	12	0	1	Day
2013-12-10 00:00:00	8.5782	-0.9352499999999999	12	1	1	Day
2013-12-11 00:00:00	8.237	0.00890000000000004	12	2	1	Day
2013-12-12 00:00:00	7.1394	0.7439500000000001	12	3	1	Day
2013-12-13 00:00:00	7.027300000000001	0.78545	12	4	1	Day
2013-12-14 00:00:00	9.73125	4.02215	12	5	0	Day
2013-12-15 00:00:00	10.855200000000004	4.04035	12	6	0	Day
2013-12-16 00:00:00	12.373500000000002	3.6983	12	0	1	Day
2013-12-17 00:00:00	11.2399	4.350950000000001	12	1	1	Day
2013-12-18 00:00:00	10.96085	6.6026	12	2	1	Day
2013-12-19 00:00:00	9.520349999999999	5.618475000000001	12	3	1	Day
2013-12-20 00:00:00	9.053350000000002	4.24405	12	4	1	Day
2013-12-21 00:00:00	8.6137	3.92245	12	5	0	Day
2013-12-22 00:00:00	11.172699999999999	7.2427	12	6	0	Day
2013-12-23 00:00:00	12.1741	7.37955	12	0	1	Day
2013-12-24 00:00:00	11.900099999999997	10.327099999999998	12	1	1	Day
2013-12-25 00:00:00	10.183199999999998	5.610099999999999	12	2	1	Holiday
2013-12-26 00:00:00	8.28585	4.7333	12	3	1	Day
2013-12-27 00:00:00	11.547150000000002	5.56125	12	4	1	Day
2013-12-28 00:00:00	8.9756	5.213500000000001	12	5	0	Day
2013-12-29 00:00:00	8.73905	3.546825	12	6	0	Day
2013-12-30 00:00:00	7.97905	2.7141500000000005	12	0	1	Day
2013-12-31 00:00:00	8.9316	3.7984500000000003	12	1	1	Day
2014-01-01 00:00:00	10.347399999999999	6.10315	1	2	1	Holiday
2014-01-02 00:00:00	11.49745	8.3949	1	3	1	Day
2014-01-03 00:00:00	11.90335	8.300825	1	4	1	Day
2014-01-04 00:00:00	11.44015	6.39435	1	5	0	Day
2014-01-05 00:00:00	9.34085	5.229850000000001	1	6	0	Day
2014-01-06 00:00:00	12.869650000000002	8.3626	1	0	1	Day
2014-01-07 00:00:00	13.034650000000001	9.286699999999998	1	1	1	Day
2014-01-08 00:00:00	13.4115	8.248800000000001	1	2	1	Day
2014-01-09 00:00:00	11.7445	6.702875000000001	1	3	1	Day
